Date,Device_ID,Device_type,Device,Site,Ambient,Class,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,Species,Live_mass,Body_length,Body_width,Count
2023-09-10,AMMOD2_1478,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,#child.Sciaridae,Lycoriella,sativae,3.12,4.300000000000001,1.165,71
2023-09-10,AMMOD2_1479,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Culicomorpha,Culicoidea,Ceratopogonidae,Forcipomyiinae,Forcipomyia,bipunctata,0.9550000000000001,3.165,0.7849999999999999,32
2023-09-10,AMMOD2_1480,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Botanophila,fugax,4.8100000000000005,4.535,1.6749999999999998,152
2023-09-10,AMMOD2_1481,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Diplonevra,nitidula,1.2314285714285715,2.912857142857143,0.89,378
2023-09-10,AMMOD2_1482,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Melanostoma,mellinum,12.29572580645161,7.508467741935483,2.1483064516129025,2161
2023-09-10,AMMOD2_1483,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Triphleba,nudipalpis,1.2314285714285715,2.912857142857143,0.89,1218
2023-09-10,AMMOD2_1484,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophilinae,Drosophila,subobscura,8.696344827586204,5.522551724137931,1.7546666666666675,17
2023-09-10,AMMOD2_1485,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,florilega,4.8100000000000005,4.535,1.6749999999999998,1802
2023-09-10,AMMOD2_1486,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,Sarcophaginae,Sarcophaga,variegata,8.696344827586204,5.522551724137931,1.7546666666666675,70
2023-09-10,AMMOD2_1487,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Megalosphyinae,Bradysia,trivittata,3.12,4.300000000000001,1.165,4
2023-09-10,AMMOD2_1488,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Phaoniinae,Phaonia,trimaculata,13.525750000000013,5.991083333333332,2.2562500000000005,156
2023-09-10,AMMOD2_1489,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,pleuralis,1.2314285714285715,2.912857142857143,0.89,1
2023-09-10,AMMOD2_1490,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Phaoniinae,Helina,reversio,13.525750000000013,5.991083333333332,2.2562500000000005,21
2023-09-10,AMMOD2_1491,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Megalosphyinae,Bradysia,urticae,3.12,4.300000000000001,1.165,20
2023-09-10,AMMOD2_1492,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Corynoptera,perpusilla,3.12,4.300000000000001,1.165,12
2023-09-10,AMMOD2_1493,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,manicata,1.2314285714285715,2.912857142857143,0.89,1
2023-09-10,AMMOD2_1494,AMMOD,AMMOD2,Site2,Maize,Insecta,Hemiptera,Cicadomorpha,Cicadomorpha,Membracoidea,Cicadellidae,Typhlocybinae,Ribautiana,debilis,5.600163934426228,4.548524590163934,1.525737704918033,57
2023-09-10,AMMOD2_1495,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Tricimba,cincta,2.167586206896551,3.907931034482758,1.0355172413793103,17
2023-09-10,AMMOD2_1496,AMMOD,AMMOD2,Site2,Maize,Insecta,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Aleocharinae,Aleochara,bilineata,22.330000000000005,10.233272727272729,2.0220000000000002,7
2023-09-10,AMMOD2_1497,AMMOD,AMMOD2,Site2,Maize,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Ichneumonidae,Campopleginae,Meloboris,collector,5.311379310344828,5.228275862068966,1.1537931034482758,9
2023-09-10,AMMOD2_1498,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,lucifrons,1.2314285714285715,2.912857142857143,0.89,23
2023-09-10,AMMOD2_1499,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,albicans,1.2314285714285715,2.912857142857143,0.89,30
2023-09-10,AMMOD2_1500,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Aphanotrigonum,trilineatum,2.167586206896551,3.907931034482758,1.0355172413793103,8
2023-09-10,AMMOD2_1501,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Chironomus,riparius,0.9550000000000001,3.165,0.7849999999999999,7
2023-09-10,AMMOD2_1502,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,abdita,1.2314285714285715,2.912857142857143,0.89,15
2023-09-10,AMMOD2_1503,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Hyperlasion,wasmanni,3.12,4.300000000000001,1.165,6
2023-09-10,AMMOD2_1504,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Exoristinae,Exorista,rustica,8.696344827586204,5.522551724137931,1.7546666666666675,39
2023-09-10,AMMOD2_1505,AMMOD,AMMOD2,Site2,Maize,Insecta,Hemiptera,Cicadomorpha,Cicadomorpha,Membracoidea,Cicadellidae,Typhlocybinae,Chlorita,paolii,5.600163934426228,4.548524590163934,1.525737704918033,31
2023-09-10,AMMOD2_1506,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Hybotidae,Tachydromiinae,Drapetis,pusilla,5.423030303030302,4.323939393939395,1.3303030303030303,5
2023-09-10,AMMOD2_1507,AMMOD,AMMOD2,Site2,Maize,Insecta,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Aleocharinae,Atheta,crassicornis,22.330000000000005,10.233272727272729,2.0220000000000002,4
2023-09-11,AMMOD2_1508,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,#child.Sciaridae,Lycoriella,sativae,3.12,4.300000000000001,1.165,110
2023-09-11,AMMOD2_1509,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Bibionoidea,Bibionidae,Bibioninae,Dilophus,febrilis,1.8561538461538463,3.6023076923076927,0.9615384615384617,158
2023-09-11,AMMOD2_1510,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Peyerimhoffia,vagabunda,3.12,4.300000000000001,1.165,60
2023-09-11,AMMOD2_1511,AMMOD,AMMOD2,Site2,Maize,Insecta,Hymenoptera,Apocrita,Aculeata,Formicoidea,Formicidae,Formicinae,Lasius,niger,3.0777551020408147,4.416530612244895,1.2977551020408162,111
2023-09-11,AMMOD2_1512,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,radicum,4.8100000000000005,4.535,1.6749999999999998,30
2023-09-11,AMMOD2_1513,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Tipulidae,Tipulinae,Tipula,paludosa,25.121999999999996,12.984,1.698,175
2023-09-11,AMMOD2_1514,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophilinae,Drosophila,suzukii,8.696344827586204,5.522551724137931,1.7546666666666675,12
2023-09-11,AMMOD2_1515,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Diplonevra,nitidula,1.2314285714285715,2.912857142857143,0.89,418
2023-09-11,AMMOD2_1516,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Melanostoma,mellinum,12.29572580645161,7.508467741935483,2.1483064516129025,1508
2023-09-11,AMMOD2_1517,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Triphleba,nudipalpis,1.2314285714285715,2.912857142857143,0.89,1825
2023-09-11,AMMOD2_1518,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,florilega,4.8100000000000005,4.535,1.6749999999999998,424
2023-09-11,AMMOD2_1519,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Megalosphyinae,Bradysia,trivittata,3.12,4.300000000000001,1.165,13
2023-09-11,AMMOD2_1520,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,Sarcophaginae,Sarcophaga,sinuata,8.696344827586204,5.522551724137931,1.7546666666666675,1
2023-09-11,AMMOD2_1521,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,pleuralis,1.2314285714285715,2.912857142857143,0.89,12
2023-09-11,AMMOD2_1522,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Megalosphyinae,Bradysia,urticae,3.12,4.300000000000001,1.165,18
2023-09-11,AMMOD2_1523,AMMOD,AMMOD2,Site2,Maize,Insecta,Hymenoptera,Apocrita,Aculeata,Formicoidea,Formicidae,Ponerinae,Ponera,coarctata,3.0777551020408147,4.416530612244895,1.2977551020408162,6
2023-09-11,AMMOD2_1524,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Corynoptera,perpusilla,3.12,4.300000000000001,1.165,32
2023-09-11,AMMOD2_1525,AMMOD,AMMOD2,Site2,Maize,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Braconidae,Aphidiinae,Ephedrus,nacheri,2.5116216216216225,3.7481081081081076,1.0197297297297299,4
2023-09-11,AMMOD2_1526,AMMOD,AMMOD2,Site2,Maize,Insecta,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Coccinellinae,Harmonia,axyridis,8.395714285714286,4.155,2.3153571428571422,23
2023-09-11,AMMOD2_1527,AMMOD,AMMOD2,Site2,Maize,Insecta,Hemiptera,Cicadomorpha,Cicadomorpha,Membracoidea,Cicadellidae,Typhlocybinae,Ribautiana,debilis,5.600163934426228,4.548524590163934,1.525737704918033,62
2023-09-11,AMMOD2_1528,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,Dolichopus,arbustorum,3.9976666666666674,3.9993333333333334,1.274,328
2023-09-11,AMMOD2_1529,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Tricimba,cincta,2.167586206896551,3.907931034482758,1.0355172413793103,11
2023-09-11,AMMOD2_1530,AMMOD,AMMOD2,Site2,Maize,Insecta,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Aleocharinae,Aleochara,bilineata,22.330000000000005,10.233272727272729,2.0220000000000002,21
2023-09-11,AMMOD2_1531,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Phytomyzinae,Cerodontha,muscina,1.27,3.23,0.8766666666666666,91
2023-09-11,AMMOD2_1532,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,lucifrons,1.2314285714285715,2.912857142857143,0.89,21
2023-09-11,AMMOD2_1533,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,albicans,1.2314285714285715,2.912857142857143,0.89,4
2023-09-11,AMMOD2_1534,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Aphanotrigonum,trilineatum,2.167586206896551,3.907931034482758,1.0355172413793103,1
2023-09-11,AMMOD2_1535,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Micromyinae,Peromyia,impexa,1.6263636363636365,3.475454545454545,0.9245454545454546,9
2023-09-11,AMMOD2_1536,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,gregaria,1.2314285714285715,2.912857142857143,0.89,33
2023-09-11,AMMOD2_1537,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycetophilinae,Mycetophila,lunata,1.8561538461538463,3.6023076923076927,0.9615384615384617,1
2023-09-11,AMMOD2_1538,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,Dolichopus,nubilus,3.9976666666666674,3.9993333333333334,1.274,1
2023-09-11,AMMOD2_1539,AMMOD,AMMOD2,Site2,Maize,Insecta,Hemiptera,Heteroptera,Cimicomorpha,Cimicoidea,Anthocoridae,Anthocorinae,Orius,majusculus,10.519285714285717,6.490535714285714,2.108392857142857,2
2023-09-11,AMMOD2_1540,AMMOD,AMMOD2,Site2,Maize,Insecta,Hemiptera,Heteroptera,Cimicomorpha,Cimicoidea,Anthocoridae,Anthocorinae,Orius,minutus,10.519285714285717,6.490535714285714,2.108392857142857,28
2023-09-11,AMMOD2_1541,AMMOD,AMMOD2,Site2,Maize,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Ichneumonidae,Orthocentrinae,Orthocentrus,asper,5.311379310344828,5.228275862068966,1.1537931034482758,24
2023-09-12,AMMOD2_1542,AMMOD,AMMOD2,Site2,Maize,Insecta,Hymenoptera,Apocrita,Aculeata,Formicoidea,Formicidae,Formicinae,Lasius,niger,3.0777551020408147,4.416530612244895,1.2977551020408162,1
2023-09-12,AMMOD2_1543,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Melanostoma,mellinum,12.29572580645161,7.508467741935483,2.1483064516129025,9
2023-09-12,AMMOD2_1544,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Triphleba,nudipalpis,1.2314285714285715,2.912857142857143,0.89,7
2023-09-12,AMMOD2_1545,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Lonchaeoidea,Lonchaeidae,Dasiopinae,Silba,fumosa,8.696344827586204,5.522551724137931,1.7546666666666675,1
2023-09-13,AMMOD2_1546,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,#child.Sciaridae,Lycoriella,sativae,3.12,4.300000000000001,1.165,38
2023-09-13,AMMOD2_1547,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Culicomorpha,Culicoidea,Ceratopogonidae,Forcipomyiinae,Forcipomyia,bipunctata,0.9550000000000001,3.165,0.7849999999999999,931
2023-09-13,AMMOD2_1548,AMMOD,AMMOD2,Site2,Maize,Insecta,Hymenoptera,Apocrita,Aculeata,Formicoidea,Formicidae,Formicinae,Lasius,niger,3.0777551020408147,4.416530612244895,1.2977551020408162,88
2023-09-13,AMMOD2_1549,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Lauxanioidea,Lauxaniidae,Lauxaniinae,Calliopum,aeneum,3.3925757575757585,4.098636363636362,1.2430303030303027,3
2023-09-13,AMMOD2_1550,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,radicum,4.8100000000000005,4.535,1.6749999999999998,995
2023-09-13,AMMOD2_1551,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Botanophila,fugax,4.8100000000000005,4.535,1.6749999999999998,1978
2023-09-13,AMMOD2_1552,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Diplonevra,nitidula,1.2314285714285715,2.912857142857143,0.89,369
2023-09-13,AMMOD2_1553,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,#child.Anthomyiidae,Phorbia,fumigata,4.8100000000000005,4.535,1.6749999999999998,1034
2023-09-13,AMMOD2_1554,AMMOD,AMMOD2,Site2,Maize,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Braconidae,Blacinae,Blacus,stelfoxi,2.5116216216216225,3.7481081081081076,1.0197297297297299,987
2023-09-13,AMMOD2_1555,AMMOD,AMMOD2,Site2,Maize,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Ichneumonidae,Phygadeuontinae,Phygadeuon,trichops,5.311379310344828,5.228275862068966,1.1537931034482758,49
2023-09-13,AMMOD2_1556,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Limnophorini (Tribu),Limnophora,triangula,13.525750000000013,5.991083333333332,2.2562500000000005,975
2023-09-13,AMMOD2_1557,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,pleuralis,1.2314285714285715,2.912857142857143,0.89,694
2023-09-13,AMMOD2_1558,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Megalosphyinae,Bradysia,urticae,3.12,4.300000000000001,1.165,7
2023-09-13,AMMOD2_1559,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Agromyzinae,Agromyza,albipennis,1.27,3.23,0.8766666666666666,298
2023-09-13,AMMOD2_1560,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Tricimba,cincta,2.167586206896551,3.907931034482758,1.0355172413793103,151
2023-09-14,AMMOD2_1561,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Tachininae,Siphona,geniculata,8.696344827586204,5.522551724137931,1.7546666666666675,2265
2023-09-14,AMMOD2_1562,AMMOD,AMMOD2,Site2,Maize,Insecta,Hemiptera,Cicadomorpha,Cicadomorpha,Membracoidea,Cicadellidae,Typhlocybinae,Linnavuoriana,sexmaculata,5.600163934426228,4.548524590163934,1.525737704918033,3003
2023-09-14,AMMOD2_1563,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,radicum,4.8100000000000005,4.535,1.6749999999999998,256
2023-09-14,AMMOD2_1564,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Coenosiinae,Coenosia,testacea,13.525750000000013,5.991083333333332,2.2562500000000005,1546
2023-09-14,AMMOD2_1565,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Eupeodes,corollae,12.29572580645161,7.508467741935483,2.1483064516129025,105
2023-09-14,AMMOD2_1566,AMMOD,AMMOD2,Site2,Maize,Arachnida,Araneae,Opisthothelae,Araneomorphae,Araneoidea,Linyphiidae,Erigoninae,Erigone,dentipalpis,1.8317105263157896,2.26736842105263,0.9770394736842106,34
2023-09-14,AMMOD2_1567,AMMOD,AMMOD2,Site2,Maize,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,platura,4.8100000000000005,4.535,1.6749999999999998,31
2023-09-05,AMMOD3_1568,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,#child.Sciaridae,Lycoriella,sativae,3.12,4.300000000000001,1.165,495
2023-09-05,AMMOD3_1569,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Culicomorpha,Culicoidea,Ceratopogonidae,Forcipomyiinae,Forcipomyia,bipunctata,0.9550000000000001,3.165,0.7849999999999999,170
2023-09-05,AMMOD3_1570,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Tachininae,Siphona,geniculata,8.696344827586204,5.522551724137931,1.7546666666666675,2
2023-09-05,AMMOD3_1571,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Coenosiinae,Coenosia,tigrina,13.525750000000013,5.991083333333332,2.2562500000000005,1
2023-09-05,AMMOD3_1572,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Dolichopodidae,Diaphorinae,Argyra,leucocephala,3.9976666666666674,3.9993333333333334,1.274,28
2023-09-05,AMMOD3_1573,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,radicum,4.8100000000000005,4.535,1.6749999999999998,6
2023-09-05,AMMOD3_1574,AMMOD,AMMOD3,Site3,Meadow,Insecta,Lepidoptera,Glossata,Heterocera,Noctuoidea,Noctuidae,Noctuinae,Noctua,pronuba,1.95,3.9666666666666663,1.0333333333333334,669
2023-09-05,AMMOD3_1575,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Dolichopodidae,Medeterinae,Medetera,jacula,3.9976666666666674,3.9993333333333334,1.274,38
2023-09-05,AMMOD3_1576,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Diplonevra,nitidula,1.2314285714285715,2.912857142857143,0.89,861
2023-09-05,AMMOD3_1577,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Melanostoma,mellinum,12.29572580645161,7.508467741935483,2.1483064516129025,3877
2023-09-05,AMMOD3_1578,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Incertella,albipalpis,2.167586206896551,3.907931034482758,1.0355172413793103,125
2023-09-05,AMMOD3_1579,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Phaoniinae,Helina,lasiophthalma,13.525750000000013,5.991083333333332,2.2562500000000005,6
2023-09-05,AMMOD3_1580,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Coenosiinae,Coenosia,testacea,13.525750000000013,5.991083333333332,2.2562500000000005,349
2023-09-05,AMMOD3_1581,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Polleniidae,#child.Polleniidae,Pollenia,rudis,8.696344827586204,5.522551724137931,1.7546666666666675,36
2023-09-05,AMMOD3_1582,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Dolichopodidae,Medeterinae,Medetera,pallipes,3.9976666666666674,3.9993333333333334,1.274,5
2023-09-05,AMMOD3_1583,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Anthomyia,liturata,4.8100000000000005,4.535,1.6749999999999998,14
2023-09-05,AMMOD3_1584,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Megalosphyinae,Bradysia,trivittata,3.12,4.300000000000001,1.165,29
2023-09-05,AMMOD3_1585,AMMOD,AMMOD3,Site3,Meadow,Insecta,Trichoptera,Integripalpia,Plenitentoria,Limnephiloidea,Limnephilidae,Limnephilinae,Limnephilus,sparsus,24.284088427947573,6.536784934497831,2.114448689956332,22
2023-09-05,AMMOD3_1586,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Phaoniinae,Phaonia,trimaculata,13.525750000000013,5.991083333333332,2.2562500000000005,977
2023-09-05,AMMOD3_1587,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,emarginata,1.2314285714285715,2.912857142857143,0.89,146
2023-09-05,AMMOD3_1588,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Scathophagidae,Scathophaginae,Scathophaga,stercoraria,3.1525,3.5658333333333325,1.1741666666666666,324
2023-09-05,AMMOD3_1589,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Aculeata,Formicoidea,Formicidae,Formicinae,Lasius,flavus,3.0777551020408147,4.416530612244895,1.2977551020408162,67
2023-09-05,AMMOD3_1590,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Corynoptera,perpusilla,3.12,4.300000000000001,1.165,25
2023-09-05,AMMOD3_1591,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Agromyzinae,Agromyza,albipennis,1.27,3.23,0.8766666666666666,6
